symbol_x,symbol_y
IFT172,IFT88
IFT46,IFT88
IFT57,IFT88
IFT122,IFT88
IFT80,IFT88
IFT22,IFT88
CLUAP1,IFT88
TTC30A,IFT88
VCP,IFT88
IFT52,IFT88
TRAF3IP1,IFT88
UBXN10,IFT88
TTC30B,IFT88
IFT27,IFT88
IFT74,IFT88
IFT140,IFT88
TTC26,IFT88
IFT20,IFT88
RPGR,IFT88
HSPB11,IFT52
IFT81,IFT52
IFT172,IFT52
IFT46,IFT52
IFT57,IFT52
IFT80,IFT52
IFT22,IFT52
IFT88,IFT52
CLUAP1,IFT52
TTC30A,IFT52
TRAF3IP1,IFT52
TTC30B,IFT52
IFT27,IFT52
IFT74,IFT52
TTC26,IFT52
IFT20,IFT52
HSPB11,IFT20
IFT81,IFT20
IFT172,IFT20
IFT46,IFT20
IFT57,IFT20
TRIP11,IFT20
RAB8A,IFT20
IFT80,IFT20
IFT22,IFT20
IFT88,IFT20
CLUAP1,IFT20
TTC30A,IFT20
IFT52,IFT20
TRAF3IP1,IFT20
ATG16L1,IFT20
TTC30B,IFT20
IFT27,IFT20
IFT74,IFT20
TTC26,IFT20
STRADB,STRADA
CAB39,STRADA
STK11,STRADA
CAB39L,STRADA
STRADB,CAB39
STK11,CAB39
STK25,CAB39
STRADA,CAB39
STK24,CAB39
STK26,CAB39
CAB39L,CAB39
STRADB,CAB39L
CAB39,CAB39L
STK11,CAB39L
STRADA,CAB39L
STK24,CAB39L
STRADB,STK11
CAB39,STK11
NUAK1,STK11
AXIN1,STK11
TP53,STK11
CAMKK2,STK11
NPHP1,STK11
STRADA,STK11
SMARCA4,STK11
FYN,STK11
PTEN,STK11
WDR6,STK11
CAB39L,STK11
PLOD1,PLOD2
PLOD3,PLOD2
COL21A1,PLOD2
COL23A1,PLOD2
PLOD1,COL23A1
PLOD3,COL23A1
COLGALT1,COL23A1
PLOD2,COL23A1
COL18A1,COL23A1
PLOD1,PLOD3
COL21A1,PLOD3
COLGALT1,PLOD3
PLOD2,PLOD3
COL4A2,PLOD3
COLGALT2,PLOD3
COL9A2,PLOD3
COL4A1,PLOD3
COL23A1,PLOD3
COL4A6,PLOD3
COL13A1,PLOD3
COL9A3,PLOD3
COL17A1,PLOD3
PLOD1,COL4A6
PLOD3,COL4A6
COL4A5,COL4A6
PLOD1,COL21A1
PLOD3,COL21A1
PLOD2,COL21A1
COL22A1,COL21A1
COLGALT2,COL21A1
OXCT1,AACS
OXCT2,AACS
OXCT1,OXCT2
AACS,OXCT2
PILRA,PIANP
PILRA,CD99
ICAM1,CD99
PILRB,CD99
CD99L2,CD99
PILRA,PILRB
CD99,PILRB
PTPN11,PILRB
PILRA,NPDC1
PILRA,COLEC12
PILRA,CD99L2
CD99,CD99L2
RRN3,UBTF
TBP,UBTF
TAF1B,UBTF
POLR1A,UBTF
CENPC,UBTF
SIRT7,UBTF
TAF1A,UBTF
TAF1C,UBTF
RRN3,TAF1C
TBP,TAF1C
TAF1B,TAF1C
UBTF,TAF1C
TAF1A,TAF1C
TAF1D,TAF1C
RRN3,ZNRD1
TWISTNB,ZNRD1
POLR1A,ZNRD1
POLR1D,ZNRD1
POLR2L,ZNRD1
POLR2K,ZNRD1
POLR1E,ZNRD1
POLR2F,ZNRD1
POLR2H,ZNRD1
POLR1B,ZNRD1
CD3EAP,ZNRD1
POLR2E,ZNRD1
POLR1C,ZNRD1
RRN3,POLI
MAD2L2,POLI
REV1,POLI
TP53,POLI
RPS27A,POLI
SIRT7,POLI
PCNA,POLI
UBA52,POLI
UBC,POLI
UBB,POLI
RRN3,POLR2H
RBX1,POLR2H
SUPT16H,POLR2H
POLR2C,POLR2H
PAF1,POLR2H
POLR2I,POLR2H
TWISTNB,POLR2H
SUPT4H1,POLR2H
MED31,POLR2H
POLR3B,POLR2H
TBP,POLR2H
MED28,POLR2H
H4C6,POLR2H
MED17,POLR2H
TAF4,POLR2H
MED10,POLR2H
CDK7,POLR2H
MED4,POLR2H
GTF2H4,POLR2H
MNAT1,POLR2H
MED15,POLR2H
MED26,POLR2H
POLR1A,POLR2H
TAF12,POLR2H
ERCC8,POLR2H
MED20,POLR2H
GTF2H1,POLR2H
MED9,POLR2H
POLR2D,POLR2H
GTF2H2,POLR2H
MED21,POLR2H
GTF2E1,POLR2H
ERCC3,POLR2H
MED7,POLR2H
MED8,POLR2H
MED27,POLR2H
POLR2J,POLR2H
MED11,POLR2H
POLR3K,POLR2H
H2AZ1,POLR2H
MED30,POLR2H
TAF10,POLR2H
LEO1,POLR2H
POLR2M,POLR2H
POLR3E,POLR2H
MED1,POLR2H
DDB1,POLR2H
POLR2G,POLR2H
POLR1D,POLR2H
H2AC8,POLR2H
INTS6,POLR2H
TAF7,POLR2H
INTS3,POLR2H
SUPT6H,POLR2H
MED14,POLR2H
POLR2L,POLR2H
PPP2R1A,POLR2H
MED16,POLR2H
MED25,POLR2H
INTS5,POLR2H
POLR2J2,POLR2H
ZNRD1,POLR2H
H3C13,POLR2H
POLR3C,POLR2H
NELFB,POLR2H
TAF3,POLR2H
GTF2F2,POLR2H
POLR2K,POLR2H
H4C11,POLR2H
POLR3H,POLR2H
ERCC6,POLR2H
GTF2E2,POLR2H
BDP1,POLR2H
H2AC13,POLR2H
H2AC11,POLR2H
H2AC17,POLR2H
TAF11,POLR2H
CTR9,POLR2H
TAF13,POLR2H
INTS7,POLR2H
CDC73,POLR2H
MED23,POLR2H
H3C14,POLR2H
POLR3GL,POLR2H
TAF5,POLR2H
GTF2B,POLR2H
POLR3A,POLR2H
TAF8,POLR2H
MED18,POLR2H
CUL4A,POLR2H
POLR3F,POLR2H
H4C2,POLR2H
H2AC6,POLR2H
POLR1E,POLR2H
H4C3,POLR2H
TAF2,POLR2H
TAF9,POLR2H
POLR2B,POLR2H
RTF1,POLR2H
ERCC2,POLR2H
GTF2F1,POLR2H
CRCP,POLR2H
GTF2A2,POLR2H
POLR3D,POLR2H
RPRD1A,POLR2H
H3C15,POLR2H
INTS1,POLR2H
POLR2F,POLR2H
TAF6,POLR2H
TAF1,POLR2H
INTS2,POLR2H
PPP2CA,POLR2H
UVSSA,POLR2H
TCEA1,POLR2H
INTS9,POLR2H
INTS8,POLR2H
INTS4,POLR2H
MED24,POLR2H
H4-16,POLR2H
POLR1B,POLR2H
INTS11,POLR2H
GTF2H3,POLR2H
NELFA,POLR2H
BRF1,POLR2H
GTF2A1,POLR2H
WDR61,POLR2H
POLR2A,POLR2H
H4C15,POLR2H
H4C14,POLR2H
CD3EAP,POLR2H
SUPT5H,POLR2H
NELFCD,POLR2H
GTF2H5,POLR2H
H2BC11,POLR2H
RPAP2,POLR2H
POLR2E,POLR2H
H4C1,POLR2H
H4C4,POLR2H
H4C12,POLR2H
H4C13,POLR2H
H4C9,POLR2H
MED29,POLR2H
MED6,POLR2H
H2AC15,POLR2H
MED22,POLR2H
H2AC16,POLR2H
POLR2J3,POLR2H
H2AC4,POLR2H
H4C5,POLR2H
H4C8,POLR2H
POLR1C,POLR2H
POLR3G,POLR2H
CCNH,POLR2H
MED19,POLR2H
RRN3,TAF1B
TBP,TAF1B
UBTF,TAF1B
TAF1A,TAF1B
TAF1D,TAF1B
TAF1C,TAF1B
CD3EAP,TAF1B
RRN3,POLR2F
RBX1,POLR2F
SUPT16H,POLR2F
POLR2C,POLR2F
PAF1,POLR2F
POLR2I,POLR2F
TWISTNB,POLR2F
SUPT4H1,POLR2F
MED31,POLR2F
POLR3B,POLR2F
TBP,POLR2F
MED28,POLR2F
H4C6,POLR2F
MED17,POLR2F
TAF4,POLR2F
MED10,POLR2F
CDK7,POLR2F
MED4,POLR2F
GTF2H4,POLR2F
MNAT1,POLR2F
MED15,POLR2F
MED26,POLR2F
POLR1A,POLR2F
TAF12,POLR2F
ERCC8,POLR2F
MED20,POLR2F
GTF2H1,POLR2F
MED9,POLR2F
POLR2D,POLR2F
GTF2H2,POLR2F
MED21,POLR2F
GTF2E1,POLR2F
ERCC3,POLR2F
MED7,POLR2F
MED8,POLR2F
MED27,POLR2F
POLR2J,POLR2F
MED11,POLR2F
POLR3K,POLR2F
H2AZ1,POLR2F
MED30,POLR2F
TAF10,POLR2F
LEO1,POLR2F
POLR2M,POLR2F
POLR3E,POLR2F
MED1,POLR2F
DDB1,POLR2F
POLR2G,POLR2F
POLR1D,POLR2F
H2AC8,POLR2F
INTS6,POLR2F
TAF7,POLR2F
SUPT6H,POLR2F
MED14,POLR2F
POLR2L,POLR2F
PPP2R1A,POLR2F
MED16,POLR2F
MED25,POLR2F
INTS5,POLR2F
POLR2J2,POLR2F
ZNRD1,POLR2F
H3C13,POLR2F
POLR3C,POLR2F
NELFB,POLR2F
TAF3,POLR2F
GTF2F2,POLR2F
POLR2K,POLR2F
H4C11,POLR2F
POLR3H,POLR2F
ERCC6,POLR2F
GTF2E2,POLR2F
BDP1,POLR2F
H2AC13,POLR2F
H2AC11,POLR2F
H2AC17,POLR2F
TAF11,POLR2F
CTR9,POLR2F
TAF13,POLR2F
INTS7,POLR2F
CDC73,POLR2F
MED23,POLR2F
H3C14,POLR2F
POLR3GL,POLR2F
TAF5,POLR2F
GTF2B,POLR2F
POLR3A,POLR2F
TAF8,POLR2F
RPRD1B,POLR2F
MED18,POLR2F
NELFE,POLR2F
CUL4A,POLR2F
POLR3F,POLR2F
H4C2,POLR2F
H2AC6,POLR2F
POLR1E,POLR2F
H4C3,POLR2F
TAF2,POLR2F
TAF9,POLR2F
POLR2B,POLR2F
RTF1,POLR2F
ERCC2,POLR2F
GTF2F1,POLR2F
CRCP,POLR2F
GTF2A2,POLR2F
POLR3D,POLR2F
RPRD1A,POLR2F
H3C15,POLR2F
INTS1,POLR2F
TAF6,POLR2F
TAF1,POLR2F
INTS2,POLR2F
POLR2H,POLR2F
PPP2CA,POLR2F
UVSSA,POLR2F
TCEA1,POLR2F
INTS9,POLR2F
INTS8,POLR2F
INTS4,POLR2F
MED24,POLR2F
H4-16,POLR2F
POLR1B,POLR2F
INTS11,POLR2F
GTF2H3,POLR2F
NELFA,POLR2F
BRF1,POLR2F
GTF2A1,POLR2F
WDR61,POLR2F
POLR2A,POLR2F
H4C15,POLR2F
H4C14,POLR2F
CD3EAP,POLR2F
SUPT5H,POLR2F
NELFCD,POLR2F
GTF2H5,POLR2F
H2BC11,POLR2F
RPAP2,POLR2F
POLR2E,POLR2F
H4C1,POLR2F
H4C4,POLR2F
H4C12,POLR2F
H4C13,POLR2F
H4C9,POLR2F
MED29,POLR2F
MED6,POLR2F
H2AC15,POLR2F
MED22,POLR2F
H2AC16,POLR2F
POLR2J3,POLR2F
H2AC4,POLR2F
H4C5,POLR2F
H4C8,POLR2F
POLR1C,POLR2F
POLR3G,POLR2F
CCNH,POLR2F
MED19,POLR2F
RRN3,POLR2K
RBX1,POLR2K
SUPT16H,POLR2K
POLR2C,POLR2K
PAF1,POLR2K
POLR2I,POLR2K
TWISTNB,POLR2K
SUPT4H1,POLR2K
MED31,POLR2K
POLR3B,POLR2K
TBP,POLR2K
MED28,POLR2K
H4C6,POLR2K
MED17,POLR2K
TAF4,POLR2K
MED10,POLR2K
CDK7,POLR2K
MED4,POLR2K
GTF2H4,POLR2K
MNAT1,POLR2K
MED15,POLR2K
MED26,POLR2K
POLR1A,POLR2K
TAF12,POLR2K
ERCC8,POLR2K
MED20,POLR2K
GTF2H1,POLR2K
MED9,POLR2K
POLR2D,POLR2K
GTF2H2,POLR2K
SSRP1,POLR2K
MED21,POLR2K
GTF2E1,POLR2K
ERCC3,POLR2K
MED7,POLR2K
MED8,POLR2K
MED27,POLR2K
POLR2J,POLR2K
MED11,POLR2K
POLR3K,POLR2K
H2AZ1,POLR2K
MED30,POLR2K
TAF10,POLR2K
LEO1,POLR2K
POLR2M,POLR2K
POLR3E,POLR2K
MED1,POLR2K
DDB1,POLR2K
POLR2G,POLR2K
POLR1D,POLR2K
H2AC8,POLR2K
INTS6,POLR2K
TAF7,POLR2K
SUPT6H,POLR2K
MED14,POLR2K
POLR2L,POLR2K
PPP2R1A,POLR2K
MED16,POLR2K
MED25,POLR2K
INTS5,POLR2K
POLR2J2,POLR2K
ZNRD1,POLR2K
H3C13,POLR2K
POLR3C,POLR2K
NELFB,POLR2K
TAF3,POLR2K
GTF2F2,POLR2K
H4C11,POLR2K
POLR3H,POLR2K
ERCC6,POLR2K
GTF2E2,POLR2K
BDP1,POLR2K
H2AC13,POLR2K
H2AC11,POLR2K
H2AC17,POLR2K
TAF11,POLR2K
CTR9,POLR2K
TAF13,POLR2K
INTS7,POLR2K
CDC73,POLR2K
MED23,POLR2K
H3C14,POLR2K
TAF5,POLR2K
GTF2B,POLR2K
POLR3A,POLR2K
TAF8,POLR2K
MED18,POLR2K
NELFE,POLR2K
CUL4A,POLR2K
POLR3F,POLR2K
H4C2,POLR2K
H2AC6,POLR2K
POLR1E,POLR2K
H4C3,POLR2K
TAF2,POLR2K
TAF9,POLR2K
POLR2B,POLR2K
RTF1,POLR2K
ERCC2,POLR2K
GTF2F1,POLR2K
CRCP,POLR2K
GTF2A2,POLR2K
POLR3D,POLR2K
RPRD1A,POLR2K
H3C15,POLR2K
INTS1,POLR2K
POLR2F,POLR2K
TAF6,POLR2K
TAF1,POLR2K
INTS2,POLR2K
POLR2H,POLR2K
PPP2CA,POLR2K
UVSSA,POLR2K
TCEA1,POLR2K
INTS9,POLR2K
INTS8,POLR2K
INTS4,POLR2K
MED24,POLR2K
H4-16,POLR2K
POLR1B,POLR2K
INTS11,POLR2K
GTF2H3,POLR2K
NELFA,POLR2K
BRF1,POLR2K
GTF2A1,POLR2K
WDR61,POLR2K
POLR2A,POLR2K
H4C15,POLR2K
H4C14,POLR2K
CD3EAP,POLR2K
SUPT5H,POLR2K
NELFCD,POLR2K
GTF2H5,POLR2K
H2BC11,POLR2K
RPAP2,POLR2K
POLR2E,POLR2K
H4C1,POLR2K
H4C4,POLR2K
H4C12,POLR2K
H4C13,POLR2K
H4C9,POLR2K
MED29,POLR2K
MED6,POLR2K
H2AC15,POLR2K
MED22,POLR2K
H2AC16,POLR2K
POLR2J3,POLR2K
H2AC4,POLR2K
H4C5,POLR2K
H4C8,POLR2K
POLR1C,POLR2K
POLR3G,POLR2K
CCNH,POLR2K
MED19,POLR2K
RRN3,CD3EAP
TWISTNB,CD3EAP
TAF1B,CD3EAP
POLR1A,CD3EAP
POLR1D,CD3EAP
POLR2L,CD3EAP
ZNRD1,CD3EAP
POLR2K,CD3EAP
POLR1E,CD3EAP
POLR2F,CD3EAP
POLR2H,CD3EAP
POLR1B,CD3EAP
POLR2E,CD3EAP
POLR1C,CD3EAP
RRN3,TAF1A
TBP,TAF1A
TAF1B,TAF1A
UBTF,TAF1A
TAF1D,TAF1A
TAF1C,TAF1A
RRN3,TWISTNB
RPA3,TWISTNB
POLR1A,TWISTNB
POLR1D,TWISTNB
POLR2L,TWISTNB
ZNRD1,TWISTNB
POLR2K,TWISTNB
POLR1E,TWISTNB
POLR2F,TWISTNB
POLR2H,TWISTNB
POLR1B,TWISTNB
CD3EAP,TWISTNB
POLR2E,TWISTNB
POLR1C,TWISTNB
RRN3,POLR1D
POLR2C,POLR1D
TWISTNB,POLR1D
POLR3B,POLR1D
POLR1A,POLR1D
POLR3K,POLR1D
POLR3E,POLR1D
POLR2L,POLR1D
ZNRD1,POLR1D
POLR3C,POLR1D
POLR2K,POLR1D
POLR3H,POLR1D
BDP1,POLR1D
POLR3GL,POLR1D
POLR3A,POLR1D
POLR3F,POLR1D
POLR1E,POLR1D
CRCP,POLR1D
POLR3D,POLR1D
POLR2F,POLR1D
POLR2H,POLR1D
POLR1B,POLR1D
BRF1,POLR1D
CD3EAP,POLR1D
POLR2E,POLR1D
POLR1C,POLR1D
POLR3G,POLR1D
RRN3,POLR1C
TWISTNB,POLR1C
POLR3B,POLR1C
TBP,POLR1C
POLR1A,POLR1C
POLR2D,POLR1C
POLR3K,POLR1C
POLR3E,POLR1C
POLR1D,POLR1C
POLR2L,POLR1C
ZNRD1,POLR1C
POLR3C,POLR1C
POLR2K,POLR1C
POLR3H,POLR1C
BDP1,POLR1C
POLR3GL,POLR1C
POLR3A,POLR1C
POLR3F,POLR1C
POLR1E,POLR1C
POLR2B,POLR1C
CRCP,POLR1C
POLR3D,POLR1C
POLR2F,POLR1C
POLR2H,POLR1C
POLR1B,POLR1C
BRF1,POLR1C
CD3EAP,POLR1C
POLR2E,POLR1C
POLR3G,POLR1C
RRN3,POLR2L
RBX1,POLR2L
SUPT16H,POLR2L
POLR2C,POLR2L
PAF1,POLR2L
POLR2I,POLR2L
TWISTNB,POLR2L
SUPT4H1,POLR2L
MED31,POLR2L
POLR3B,POLR2L
TBP,POLR2L
MED28,POLR2L
H4C6,POLR2L
MED17,POLR2L
TAF4,POLR2L
MED10,POLR2L
CDK7,POLR2L
MED4,POLR2L
GTF2H4,POLR2L
MNAT1,POLR2L
MED15,POLR2L
MED26,POLR2L
POLR1A,POLR2L
TAF12,POLR2L
ERCC8,POLR2L
MED20,POLR2L
GTF2H1,POLR2L
MED9,POLR2L
POLR2D,POLR2L
GTF2H2,POLR2L
MED21,POLR2L
GTF2E1,POLR2L
ERCC3,POLR2L
MED7,POLR2L
MED8,POLR2L
MED27,POLR2L
POLR2J,POLR2L
MED11,POLR2L
POLR3K,POLR2L
H2AZ1,POLR2L
MED30,POLR2L
TAF10,POLR2L
LEO1,POLR2L
POLR2M,POLR2L
POLR3E,POLR2L
MED1,POLR2L
DDB1,POLR2L
POLR2G,POLR2L
POLR1D,POLR2L
H2AC8,POLR2L
INTS6,POLR2L
TAF7,POLR2L
SUPT6H,POLR2L
MED14,POLR2L
PPP2R1A,POLR2L
MED16,POLR2L
MED25,POLR2L
INTS5,POLR2L
POLR2J2,POLR2L
ZNRD1,POLR2L
H3C13,POLR2L
POLR3C,POLR2L
NELFB,POLR2L
TAF3,POLR2L
GTF2F2,POLR2L
POLR2K,POLR2L
H4C11,POLR2L
POLR3H,POLR2L
ERCC6,POLR2L
GTF2E2,POLR2L
H2AC13,POLR2L
H2AC11,POLR2L
H2AC17,POLR2L
TAF11,POLR2L
CTR9,POLR2L
TAF13,POLR2L
INTS7,POLR2L
CDC73,POLR2L
MED23,POLR2L
H3C14,POLR2L
POLR3GL,POLR2L
TAF5,POLR2L
GTF2B,POLR2L
POLR3A,POLR2L
TAF8,POLR2L
RPRD1B,POLR2L
MED18,POLR2L
CUL4A,POLR2L
POLR3F,POLR2L
H4C2,POLR2L
H2AC6,POLR2L
POLR1E,POLR2L
H4C3,POLR2L
TAF2,POLR2L
TAF9,POLR2L
POLR2B,POLR2L
RTF1,POLR2L
ERCC2,POLR2L
GTF2F1,POLR2L
CRCP,POLR2L
GTF2A2,POLR2L
POLR3D,POLR2L
RPRD1A,POLR2L
H3C15,POLR2L
INTS1,POLR2L
POLR2F,POLR2L
TAF6,POLR2L
TAF1,POLR2L
INTS2,POLR2L
POLR2H,POLR2L
PPP2CA,POLR2L
UVSSA,POLR2L
TCEA1,POLR2L
INTS9,POLR2L
INTS8,POLR2L
INTS4,POLR2L
MED24,POLR2L
H4-16,POLR2L
POLR1B,POLR2L
INTS11,POLR2L
GTF2H3,POLR2L
NELFA,POLR2L
GTF2A1,POLR2L
WDR61,POLR2L
POLR2A,POLR2L
H4C15,POLR2L
H4C14,POLR2L
CD3EAP,POLR2L
SUPT5H,POLR2L
NELFCD,POLR2L
GTF2H5,POLR2L
H2BC11,POLR2L
RPAP2,POLR2L
POLR2E,POLR2L
H4C1,POLR2L
H4C4,POLR2L
H4C12,POLR2L
H4C13,POLR2L
H4C9,POLR2L
MED29,POLR2L
MED6,POLR2L
H2AC15,POLR2L
MED22,POLR2L
H2AC16,POLR2L
POLR2J3,POLR2L
H2AC4,POLR2L
H4C5,POLR2L
H4C8,POLR2L
POLR1C,POLR2L
POLR3G,POLR2L
CCNH,POLR2L
MED19,POLR2L
RRN3,TBP
SNAPC1,TBP
POLR2C,TBP
BRF2,TBP
SNAPC2,TBP
POLR2I,TBP
EDF1,TBP
MED31,TBP
KAT2A,TBP
SPI1,TBP
POLR3B,TBP
TBPL1,TBP
MED28,TBP
H4C6,TBP
TBPL2,TBP
MED17,TBP
TAF4,TBP
MED10,TBP
CDK7,TBP
MED4,TBP
GTF2H4,TBP
MNAT1,TBP
MED15,TBP
EP300,TBP
MED26,TBP
TAF1B,TBP
KAT2B,TBP
TAF12,TBP
MED20,TBP
GTF2H1,TBP
BTAF1,TBP
MED9,TBP
TP53,TBP
POLR2D,TBP
GTF2H2,TBP
MED21,TBP
GTF2E1,TBP
ERCC3,TBP
MED7,TBP
MED8,TBP
MED27,TBP
POLR2J,TBP
MED11,TBP
H2AZ1,TBP
MED30,TBP
SNAPC4,TBP
TAF10,TBP
MED1,TBP
POLR2G,TBP
LGALS4,TBP
UBTF,TBP
DRAP1,TBP
TAF7,TBP
RUVBL1,TBP
SNAPC5,TBP
MED14,TBP
POLR2L,TBP
MED16,TBP
MED25,TBP
SP1,TBP
H3C13,TBP
POLR3C,TBP
TAF9B,TBP
TAF1A,TBP
TAF3,TBP
GTF2F2,TBP
POLR2K,TBP
H4C11,TBP
POLR3H,TBP
GTF2E2,TBP
BDP1,TBP
TAF11,TBP
TAF13,TBP
MED23,TBP
H3C14,TBP
TAF5,TBP
DR1,TBP
GTF2B,TBP
TAF7L,TBP
TAF8,TBP
MED18,TBP
POLR3F,TBP
H4C2,TBP
H4C3,TBP
TAF2,TBP
TAF9,TBP
SNAPC3,TBP
GTF3A,TBP
POLR2B,TBP
ERCC2,TBP
GTF2F1,TBP
BRD2,TBP
CRCP,TBP
GTF2A2,TBP
POLR3D,TBP
GTF2A1L,TBP
H3C15,TBP
POLR2F,TBP
TAF6,TBP
ESR1,TBP
TAF1,TBP
TAF1D,TBP
POLR2H,TBP
TAF1L,TBP
TCEA1,TBP
MED24,TBP
H4-16,TBP
GTF2H3,TBP
BRF1,TBP
GTF2A1,TBP
TAF1C,TBP
POLR2A,TBP
H4C15,TBP
H4C14,TBP
TAF4B,TBP
RUVBL2,TBP
TAF15,TBP
GTF2H5,TBP
H2BC11,TBP
POLR2E,TBP
MYC,TBP
H4C1,TBP
H4C4,TBP
H4C12,TBP
H4C13,TBP
H4C9,TBP
MED29,TBP
MED6,TBP
MED22,TBP
H4C5,TBP
H4C8,TBP
PAX6,TBP
POLR1C,TBP
CCNH,TBP
MED19,TBP
RRN3,POLR1B
TWISTNB,POLR1B
POLR1A,POLR1B
POLR1D,POLR1B
POLR2L,POLR1B
ZNRD1,POLR1B
POLR2K,POLR1B
POLR3H,POLR1B
POLR3A,POLR1B
POLR1E,POLR1B
POLR2F,POLR1B
POLR2H,POLR1B
CD3EAP,POLR1B
SUPT5H,POLR1B
POLR2E,POLR1B
POLR1C,POLR1B
RRN3,POLR1E
TWISTNB,POLR1E
POLR1A,POLR1E
POLR1D,POLR1E
POLR2L,POLR1E
ZNRD1,POLR1E
POLR2K,POLR1E
POLR2F,POLR1E
POLR2H,POLR1E
POLR1B,POLR1E
CD3EAP,POLR1E
POLR2E,POLR1E
POLR1C,POLR1E
MYO1C,POLR1E
RRN3,POLR1A
TWISTNB,POLR1A
POLR3B,POLR1A
POLR1D,POLR1A
UBTF,POLR1A
POLR2L,POLR1A
ZNRD1,POLR1A
POLR2K,POLR1A
POLR3H,POLR1A
ERCC6,POLR1A
POLR1E,POLR1A
POLR2B,POLR1A
POLR2F,POLR1A
POLR2H,POLR1A
POLR1B,POLR1A
CD3EAP,POLR1A
POLR2E,POLR1A
POLR1C,POLR1A
MOGAT2,MOGAT3
DGAT2,MOGAT3
MOGAT1,MOGAT3
DGAT1,MOGAT3
MOGAT2,MOGAT1
MOGAT3,MOGAT1
AQP2,MIP
CALM3,MIP
CALML6,MIP
CALML3,MIP
BFSP1,MIP
CALML5,MIP
CALML4,MIP
DIMT1,IMP4
FBL,IMP4
UTP18,IMP4
KRR1,IMP4
RPS12,IMP4
BYSL,IMP4
RRP9,IMP4
MPHOSPH10,IMP4
NOL11,IMP4
UTP3,IMP4
NAT10,IMP4
WDR12,IMP4
UTP20,IMP4
UTP6,IMP4
PNO1,IMP4
NOP58,IMP4
RPS11,IMP4
RPS27A,IMP4
PWP2,IMP4
RPS23,IMP4
UTP15,IMP4
DCAF13,IMP4
NOL6,IMP4
WDR3,IMP4
DHX37,IMP4
WDR75,IMP4
RPS15A,IMP4
RRP7A,IMP4
IMP3,IMP4
UTP4,IMP4
NOC4L,IMP4
RPS19BP1,IMP4
FCF1,IMP4
RPS3A,IMP4
PES1,IMP4
HEATR1,IMP4
C1orf131,IMP4
PDCD11,IMP4
UTP11,IMP4
RPS4X,IMP4
BMS1,IMP4
WDR46,IMP4
EXOSC10,IMP4
RPS16,IMP4
RPS6,IMP4
NOP56,IMP4
NOL10,IMP4
RCL1,IMP4
RPS9,IMP4
UTP14A,IMP4
RPS8,IMP4
SNU13,IMP4
WDR43,IMP4
RPS14,IMP4
NGDN,IMP4
RPS18,IMP4
NOP14,IMP4
NOL7,IMP4
DNTTIP2,IMP4
RPS24,IMP4
WDR36,IMP4
UTP14C,IMP4
RPS13,IMP4
TBL3,IMP4
BOP1,IMP4
RSL1D1,IMP4
EMG1,IMP4
RPS19,IMP4
RPS28,IMP4
RPS5,IMP4
FBLL1,IMP4
AATF,IMP4
LOC102724159,IMP4
RPS7,IMP4
RPS17,IMP4
RPS27,IMP4
DIMT1,EMG1
FBL,EMG1
UTP18,EMG1
KRR1,EMG1
RPS12,EMG1
BYSL,EMG1
RRP9,EMG1
MPHOSPH10,EMG1
DDX49,EMG1
NOL11,EMG1
UTP3,EMG1
NAT10,EMG1
IMP4,EMG1
UTP20,EMG1
UTP6,EMG1
PNO1,EMG1
NOP58,EMG1
RPS11,EMG1
RPS27A,EMG1
PWP2,EMG1
RPS23,EMG1
UTP15,EMG1
DCAF13,EMG1
NOL6,EMG1
WDR3,EMG1
DHX37,EMG1
WDR75,EMG1
RPS15A,EMG1
RRP7A,EMG1
IMP3,EMG1
UTP4,EMG1
NOC4L,EMG1
RPS19BP1,EMG1
RPS2,EMG1
FCF1,EMG1
RPS3A,EMG1
DDX47,EMG1
HEATR1,EMG1
C1orf131,EMG1
PDCD11,EMG1
UTP11,EMG1
RPS4X,EMG1
BMS1,EMG1
WDR46,EMG1
EXOSC10,EMG1
RPS16,EMG1
RPS6,EMG1
NOP56,EMG1
NOL10,EMG1
RCL1,EMG1
RPS9,EMG1
UTP14A,EMG1
RPS8,EMG1
SNU13,EMG1
WDR43,EMG1
RPS14,EMG1
NGDN,EMG1
RPS18,EMG1
NOP14,EMG1
NOL7,EMG1
DNTTIP2,EMG1
RPS24,EMG1
UTP25,EMG1
WDR36,EMG1
UTP14C,EMG1
RPS13,EMG1
TBL3,EMG1
RPS19,EMG1
RPS28,EMG1
RPS5,EMG1
FBLL1,EMG1
AATF,EMG1
DDX52,EMG1
LOC102724159,EMG1
RPS7,EMG1
RPS17,EMG1
RPS27,EMG1
DIMT1,FBL
UTP18,FBL
KRR1,FBL
RPS12,FBL
BYSL,FBL
RRP9,FBL
MPHOSPH10,FBL
NOL11,FBL
UTP3,FBL
NAT10,FBL
IMP4,FBL
UTP20,FBL
UTP6,FBL
PNO1,FBL
NOP58,FBL
RPS11,FBL
RPS27A,FBL
NHP2,FBL
PWP2,FBL
RPS23,FBL
UTP15,FBL
DCAF13,FBL
NOL6,FBL
WDR3,FBL
DHX37,FBL
WDR75,FBL
NCL,FBL
RPS15A,FBL
RRP7A,FBL
IMP3,FBL
UTP4,FBL
NOC4L,FBL
RPS19BP1,FBL
FCF1,FBL
RPS3A,FBL
HEATR1,FBL
C1orf131,FBL
DKC1,FBL
PDCD11,FBL
UTP11,FBL
